state,district,totalHouseholds,prcntBA,prcntHS,prcntAsian,prcntBlack,prcntHisp,prcntWhiteAll,lastName,firstName,middleName,age,gender,numberTerms,daysServed,fracServed,cd,statenm,dwnom1,dwnom2,black,hispanic,numSpon,numCosp,numPassH,numEnact,passPrcnt,congNum,partyControl
HI,1.0,134047.0,17.15995732,66.4815634,23.50115947,0.451765813,3.277927974,17.41958837,Matsunaga,Spark,Masayuki,56.0,M,6.0,716.0,1.0,1.0, HAWAII ,-0.418000013,0.202000007,0.0,0.0,136.0,300.0,5.0,3.0,2.205882353,93.0,D
IA,5.0,169978.0,8.497737764,58.40012861,0.17479998,0.225663214,0.563147843,79.25882096,Scherle,William,Joseph,49.0,M,4.0,716.0,1.0,5.0, IOWA   ,0.338999987,0.308999985,0.0,0.0,57.0,115.0,0.0,0.0,0.0,93.0,D
IA,6.0,159729.0,7.752958144,56.85872447,0.189184622,0.366715161,0.263344002,90.86436395,Mayne,Wiley, ,55.0,M,4.0,716.0,1.0,6.0, IOWA   ,0.250999987,-0.44600001,0.0,0.0,33.0,122.0,0.0,0.0,0.0,93.0,D
IA,2.0,157377.0,8.961240812,58.62812874,0.074067567,0.433725891,0.520200961,80.74708337,Culver,John,Chester,40.0,M,5.0,716.0,1.0,2.0, IOWA   ,-0.312999994,-0.407000005,0.0,0.0,29.0,97.0,2.0,0.0,0.0,93.0,D
IA,4.0,168544.0,10.10792233,61.37045688,0.101253755,2.014837754,0.787193339,72.84639821,Smith,Neal,Edward,52.0,M,8.0,716.0,1.0,4.0, IOWA   ,-0.296000004,0.215000004,0.0,0.0,22.0,48.0,0.0,0.0,0.0,93.0,D
IA,1.0,168381.0,11.65934505,59.66533546,0.126756253,0.761539104,1.376522514,51.51300671,Mezvinsky,Edward,Maurice,35.0,M,1.0,716.0,1.0,1.0, IOWA   ,-0.426999986,-0.333000004,0.0,0.0,20.0,59.0,0.0,0.0,0.0,93.0,D
IA,3.0,161815.0,7.678452276,58.80256566,0.185731908,1.276906871,0.953408238,80.23912983,Gross,Harold,Royce,73.0,M,13.0,716.0,1.0,3.0, IOWA   ,0.894999981,0.725000024,0.0,0.0,14.0,34.0,1.0,0.0,0.0,93.0,D
ID,2.0,115919.0,10.27931329,61.46690036,0.536369841,0.15753673,2.733406524,38.28920369,Hansen,Orval,Howard,46.0,M,3.0,716.0,1.0,2.0, IDAHO  ,0.112999998,-0.360000014,0.0,0.0,47.0,166.0,0.0,0.0,0.0,93.0,D
ID,1.0,122285.0,9.667610469,57.62203579,0.68424333,0.090861987,1.784458287,52.78060209,Symms,Steven,Douglas,34.0,M,1.0,716.0,1.0,1.0, IDAHO  ,0.683000028,0.379000008,0.0,0.0,31.0,95.0,2.0,0.0,0.0,93.0,D
IL,23.0,149299.0,6.617460434,44.16975741,0.100072536,9.31547699,1.853291861,52.72815195,Price,Charles,Melvin,68.0,M,15.0,716.0,1.0,23.0, ILLINOI,-0.414000005,0.541000009,0.0,0.0,98.0,265.0,9.0,2.0,2.040816327,93.0,D
IL,4.0,134260.0,12.99016316,62.38802811,0.11656237,1.839684894,1.425335664,45.4164553,Derwinski,Edward,Joseph,46.0,M,8.0,716.0,1.0,4.0, ILLINOI,0.233999997,-0.435000002,0.0,0.0,19.0,186.0,0.0,0.0,0.0,93.0,D
IL,22.0,164695.0,5.858619726,46.77097886,0.061972591,1.29743232,1.157672245,86.84698283,Shipley,George,Edward,45.0,M,8.0,716.0,1.0,22.0, ILLINOI,-0.261999995,0.574999988,0.0,0.0,23.0,49.0,0.0,0.0,0.0,93.0,D
IL,21.0,184602.0,14.69614111,59.72596643,0.361479591,4.026994194,1.816037685,76.46687686,Madigan,Edward,Rell,36.0,M,1.0,716.0,1.0,21.0, ILLINOI,0.078000002,-0.391000003,0.0,0.0,13.0,62.0,1.0,1.0,7.692307692,93.0,D
IL,13.0,158343.0,11.02705987,57.3638869,0.126414025,1.666153496,2.656036761,33.20248107,McClory,Robert, ,64.0,M,6.0,716.0,1.0,13.0, ILLINOI,0.180000007,-0.47299999,0.0,0.0,18.0,74.0,0.0,0.0,0.0,93.0,D
IL,24.0,173266.0,6.04389308,40.29446882,0.133002748,3.476138307,1.405109921,85.71508197,Gray,Kenneth,James,48.0,M,10.0,716.0,1.0,24.0, ILLINOI,-0.386999995,0.537999988,0.0,0.0,43.0,92.0,10.0,5.0,11.62790698,93.0,D
IL,3.0,141686.0,7.622801984,56.02946147,0.099008378,2.202710151,1.531072466,39.40949738,Hanrahan,Robert,Paul,38.0,M,1.0,716.0,1.0,3.0, ILLINOI,0.230000004,-0.100000001,0.0,0.0,19.0,103.0,0.0,0.0,0.0,93.0,D
IL,14.0,137413.0,20.77052416,72.64947993,0.108101632,0.143867267,1.460469066,41.19879255,Erlenborn,John,Neal,45.0,M,5.0,716.0,1.0,14.0, ILLINOI,0.239999995,-0.510999978,0.0,0.0,44.0,103.0,0.0,0.0,0.0,93.0,D
IL,11.0,167861.0,6.871264321,46.70374232,0.335230821,0.103984109,2.130003752,46.79008029,Annunzio,Frank, ,57.0,M,5.0,716.0,1.0,11.0, ILLINOI,-0.419,0.439999998,0.0,0.0,53.0,115.0,2.0,1.0,1.886792453,93.0,D
IL,12.0,129855.0,22.27742622,76.27564807,0.127361912,0.102979905,1.551662061,34.62987053,Crane,Philip,M.,42.0,M,3.0,716.0,1.0,12.0, ILLINOI,0.700999975,0.046999998,0.0,0.0,33.0,76.0,0.0,0.0,0.0,93.0,D
IL,15.0,160452.0,8.650026849,55.73532607,0.058158104,0.680576941,3.164574734,36.01734573,Arends,Leslie,Cornelius,77.0,M,20.0,716.0,1.0,15.0, ILLINOI,0.252000004,-0.338999987,0.0,0.0,3.0,19.0,0.0,0.0,0.0,93.0,D
IL,16.0,149526.0,7.759710272,52.64044853,0.086821793,2.258778354,1.427924777,51.9428435,Anderson,John,Bayard,50.0,M,7.0,716.0,1.0,16.0, ILLINOI,0.059,-0.633000016,0.0,0.0,55.0,171.0,0.0,0.0,0.0,93.0,D
IL,1.0,176279.0,10.05803473,46.31155318,0.27349941,55.1913221,1.91054291,6.494604493,Metcalfe,Ralph,Harold,62.0,M,2.0,716.0,1.0,1.0, ILLINOI,-0.565999985,-0.055,1.0,0.0,19.0,225.0,0.0,0.0,0.0,93.0,D
IL,17.0,139773.0,7.48964889,51.34730043,0.051262211,2.611084244,3.174040865,27.15497953,O'Brien,George,Miller,55.0,M,1.0,716.0,1.0,17.0, ILLINOI,0.156000003,-0.272000015,0.0,0.0,41.0,121.0,0.0,0.0,0.0,93.0,D
IL,18.0,159255.0,8.638005513,53.33704008,0.09750419,2.273657258,1.925705217,60.14279907,Michel,Robert,Henry,49.0,M,9.0,716.0,1.0,18.0, ILLINOI,0.310000002,-0.174999997,0.0,0.0,31.0,86.0,2.0,2.0,6.451612903,93.0,D
IL,19.0,163349.0,7.496759611,53.71182663,0.052000461,0.860886027,2.288756398,42.65179699,Railsback,Thomas,Fisher,40.0,M,4.0,716.0,1.0,19.0, ILLINOI,0.055,-0.47299999,0.0,0.0,70.0,171.0,1.0,1.0,1.428571429,93.0,D
IL,2.0,148907.0,7.427533395,48.7154893,0.058276012,8.155060175,5.735468769,12.2957963,Murphy,Morgan,Francis,40.0,M,2.0,716.0,1.0,2.0, ILLINOI,-0.368000001,0.321999997,0.0,0.0,12.0,124.0,0.0,0.0,0.0,93.0,D
IL,20.0,162952.0,7.888594285,51.18785928,0.078874373,3.119507909,1.57894397,78.72738758,Findley,Paul, ,51.0,M,7.0,716.0,1.0,20.0, ILLINOI,0.143999994,-0.578999996,0.0,0.0,38.0,90.0,1.0,1.0,2.631578947,93.0,D
IL,5.0,156886.0,3.367695421,35.12443081,0.07359949,7.106417905,5.98210262,15.5999069,Kluczynski,John,Carl,76.0,M,12.0,716.0,1.0,5.0, ILLINOI,-0.335999995,0.388999999,0.0,0.0,5.0,43.0,0.0,0.0,0.0,93.0,D
IL,7.0,154897.0,5.745993052,31.24757483,0.121121156,5.157040018,16.32474159,4.054637347,Collins,Cardiss, ,41.0,F,1.0,716.0,1.0,7.0, ILLINOI,-0.499000013,-0.046999998,1.0,0.0,11.0,152.0,0.0,0.0,0.0,93.0,D
IL,8.0,160869.0,4.756941043,35.4052942,0.11554541,2.488360389,13.44155929,11.08644922,Rostenkowski,Daniel,David,45.0,M,8.0,716.0,1.0,8.0, ILLINOI,-0.379999995,0.319000006,0.0,0.0,47.0,89.0,2.0,2.0,4.255319149,93.0,D
IL,10.0,150950.0,27.01505419,76.38913288,0.344208781,1.538080153,1.412617042,48.73976588,Young,Samuel,Hollingsworth,50.0,M,1.0,716.0,1.0,10.0, ILLINOI,0.170000002,-0.535000026,0.0,0.0,50.0,121.0,1.0,0.0,0.0,93.0,D
IL,-1.0,,,,,,,,Collins,George,Washington,47.0,M,3.0,716.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,93.0,D
IL,6.0,163756.0,10.40736037,54.64220023,0.157422469,1.449707894,1.85928559,48.77177677,Collier,Harold,Reginald,57.0,M,9.0,716.0,1.0,6.0, ILLINOI,0.319000006,-0.365999997,0.0,0.0,54.0,103.0,0.0,0.0,0.0,93.0,D
IL,9.0,228086.0,16.62944659,56.35769597,0.695921434,0.879858834,7.716960027,17.07831876,Yates,Sidney,Richard,63.0,M,12.0,716.0,1.0,9.0, ILLINOI,-0.469000012,-0.497000009,0.0,0.0,20.0,90.0,0.0,0.0,0.0,93.0,D
IN,10.0,159634.0,6.854538616,51.61690447,0.082144964,1.988840502,2.371410122,73.82742484,Dennis,David,Worth,60.0,M,3.0,716.0,1.0,10.0, INDIANA,0.458000004,-0.432000011,0.0,0.0,11.0,36.0,0.0,0.0,0.0,93.0,D
IN,4.0,154023.0,8.407885748,57.75887309,0.108587857,2.956171511,1.447497028,68.66443011,Roush,John,Edward,52.0,M,7.0,716.0,1.0,4.0, INDIANA,-0.204999998,-0.035,0.0,0.0,27.0,91.0,0.0,0.0,0.0,93.0,D
IN,5.0,157759.0,9.817458182,56.97686379,0.146142592,4.826890237,2.08721375,70.95061893,Hillis,Elwood,Haynes,46.0,M,2.0,716.0,1.0,5.0, INDIANA,0.079999998,-0.268999994,0.0,0.0,41.0,103.0,0.0,0.0,0.0,93.0,D
IN,7.0,182148.0,9.805203501,54.43195513,0.156577915,1.408288775,1.02342805,84.50097633,Myers,John,Thomas,45.0,M,4.0,716.0,1.0,7.0, INDIANA,0.184,0.174999997,0.0,0.0,12.0,57.0,0.0,0.0,0.0,93.0,D
IN,2.0,163674.0,10.47290813,59.15565829,0.122662924,0.218011217,0.999238031,59.36544067,Landgrebe,Earl,Fredrick,56.0,M,3.0,716.0,1.0,2.0, INDIANA,0.773999989,-0.052000001,0.0,0.0,30.0,71.0,0.0,0.0,0.0,93.0,D
IN,3.0,158668.0,8.672425281,52.65800495,0.154434349,4.686910201,1.591822808,69.01006956,Brademas,John, ,45.0,M,8.0,716.0,1.0,3.0, INDIANA,-0.481999993,0.045000002,0.0,0.0,59.0,137.0,7.0,3.0,5.084745763,93.0,D
IN,6.0,151238.0,7.003173743,51.2803774,0.130029854,2.87277545,3.152493135,74.19529698,Bray,William,Gilmer,69.0,M,12.0,716.0,1.0,6.0, INDIANA,0.275000006,0.035999998,0.0,0.0,6.0,55.0,0.0,0.0,0.0,93.0,D
IN,8.0,159734.0,6.62787949,48.68578575,0.055997582,2.296457133,0.534547572,85.18659989,Zion,Roger,Herschel,51.0,M,4.0,716.0,1.0,8.0, INDIANA,0.261000007,0.048999999,0.0,0.0,4.0,43.0,0.0,0.0,0.0,93.0,D
IN,11.0,164415.0,12.1008064,57.36273916,0.169784471,16.15548105,1.888333725,55.75954122,Hudnut,William,Herbert,40.0,M,1.0,716.0,1.0,11.0, INDIANA,0.26699999,-0.123999998,0.0,0.0,15.0,163.0,0.0,0.0,0.0,93.0,D
IN,9.0,150470.0,5.790075518,45.85606404,0.066078478,1.242174252,1.674073353,78.29541125,Hamilton,Lee,Herbert,41.0,M,5.0,716.0,1.0,9.0, INDIANA,-0.172999993,-0.127000004,0.0,0.0,11.0,65.0,0.0,0.0,0.0,93.0,D
IN,1.0,145628.0,6.031994177,46.87626657,0.043065072,4.169756037,7.061838516,13.32679727,Madden,Ray,John,80.0,M,16.0,716.0,1.0,1.0, INDIANA,-0.395999998,0.123999998,0.0,0.0,2.0,53.0,1.0,0.0,0.0,93.0,D
KS,5.0,164956.0,7.677346631,54.09067461,0.244410358,1.12843621,1.546666189,59.59600646,Skubitz,Joe, ,66.0,M,6.0,716.0,1.0,5.0, KANSAS ,0.131999999,0.005,0.0,0.0,20.0,63.0,1.0,1.0,5.0,93.0,D
KS,4.0,159853.0,11.97235874,62.1270024,0.264482794,2.858302638,2.948586752,40.68761633,Shriver,Garner,E.,60.0,M,7.0,716.0,1.0,4.0, KANSAS ,0.128999993,-0.125,0.0,0.0,32.0,73.0,0.0,0.0,0.0,93.0,D
KS,1.0,157932.0,9.082598324,58.19391695,0.090945008,0.480922314,1.797283083,47.09236882,Sebelius,Keith,George,56.0,M,3.0,716.0,1.0,1.0, KANSAS ,0.248999998,0.064999998,0.0,0.0,20.0,100.0,1.0,0.0,0.0,93.0,D
KS,3.0,158085.0,17.17157879,65.01335777,0.289323507,4.218769578,2.587922436,46.66423665,Winn,Edward,Lawrence,53.0,M,4.0,716.0,1.0,3.0, KANSAS ,0.197999999,-0.086000003,0.0,0.0,34.0,152.0,1.0,0.0,0.0,93.0,D
KS,2.0,171670.0,11.64152753,60.66708542,0.356192682,2.548534865,3.15024624,39.34992272,Roy,William,Robert,46.0,M,2.0,716.0,1.0,2.0, KANSAS ,-0.219999999,0.151999995,0.0,0.0,62.0,208.0,1.0,0.0,0.0,93.0,D
KY,2.0,164983.0,6.58819812,38.9652509,0.145802744,5.616477348,1.322548627,88.2272475,Natcher,William,Huston,63.0,M,11.0,716.0,1.0,2.0, KENTUCK,-0.254999995,0.598999977,0.0,0.0,6.0,6.0,2.0,2.0,33.33333333,93.0,D
KY,3.0,162863.0,7.708486027,41.57810459,0.14116111,15.68067511,1.604031803,62.79037575,Mazzoli,Romano,Louis,40.0,M,2.0,716.0,1.0,3.0, KENTUCK,-0.179000005,-0.133000001,0.0,0.0,13.0,187.0,0.0,0.0,0.0,93.0,D
KY,7.0,143360.0,4.861581687,28.34889679,0.030068273,1.323003997,0.608310606,89.00169404,Perkins,Carl,Dewey,60.0,M,13.0,716.0,1.0,7.0, KENTUCK,-0.314999998,0.411000013,0.0,0.0,93.0,197.0,7.0,6.0,6.451612903,93.0,D
KY,1.0,165246.0,5.166051661,37.73380174,0.081473299,8.432180115,1.63905251,85.54124611,Stubblefield,Frank,Albert,65.0,M,8.0,716.0,1.0,1.0, KENTUCK,-0.118000001,0.806999981,0.0,0.0,19.0,72.0,1.0,0.0,0.0,93.0,D
KY,4.0,140292.0,10.36441908,50.37584889,0.085719072,1.572546475,1.682734214,72.93050249,Snyder,Marion,Gene,44.0,M,5.0,716.0,1.0,4.0, KENTUCK,0.237000003,0.275000006,0.0,0.0,26.0,76.0,0.0,0.0,0.0,93.0,D
KY,6.0,160165.0,10.64408866,48.22747026,0.09519365,7.420828445,1.692865255,78.0799887,Breckinridge,John,Bayne,59.0,M,1.0,716.0,1.0,6.0, KENTUCK,-0.219999999,0.241999999,0.0,0.0,4.0,49.0,1.0,1.0,25.0,93.0,D
KY,5.0,151480.0,5.232199149,24.58605505,0.066609552,2.941743414,1.180627782,95.40158492,Carter,Tim,Lee,62.0,M,5.0,716.0,1.0,5.0, KENTUCK,0.059,0.116999999,0.0,0.0,42.0,117.0,1.0,1.0,2.380952381,93.0,D
LA,8.0,129332.0,5.649808801,33.33153803,0.068762401,22.83284523,1.263448107,40.08709904,Long,Gillis,William,49.0,M,2.0,716.0,1.0,8.0, LOUISIA,-0.270000011,0.662999988,0.0,0.0,4.0,39.0,0.0,0.0,0.0,93.0,D
LA,5.0,149231.0,7.98752615,36.54516116,0.092133508,29.84270816,0.962862886,56.50253605,Passman,Otto,Ernest,72.0,M,14.0,716.0,1.0,5.0, LOUISIA,-0.033,0.884000003,0.0,0.0,2.0,19.0,1.0,1.0,50.0,93.0,D
LA,4.0,163500.0,9.309545002,46.28508289,0.117785101,21.22631202,1.315916639,46.76263084,Waggonner,Joseph,David,54.0,M,7.0,716.0,1.0,4.0, LOUISIA,0.075000003,1.090000033,0.0,0.0,44.0,108.0,2.0,2.0,4.545454545,93.0,D
LA,7.0,138619.0,8.194892868,40.40053284,0.062780717,15.0219264,1.118427125,55.94402209,Breaux,John,B.,28.0,M,2.0,716.0,1.0,7.0, LOUISIA,-0.092,0.60799998,0.0,0.0,45.0,153.0,1.0,1.0,2.222222222,93.0,D
LA,6.0,147403.0,12.63815691,49.98980392,0.067769932,21.16217626,1.132014258,49.96502197,Rarick,John,Richard,48.0,M,4.0,716.0,1.0,6.0, LOUISIA,0.386999995,0.921999991,0.0,0.0,107.0,199.0,1.0,0.0,0.0,93.0,D
LA,2.0,160462.0,9.544830779,39.8984012,0.068381294,13.19729722,3.859956198,19.97472452,Boggs,Corinne,Claiborne,56.0,F,1.0,716.0,1.0,2.0, LOUISIA,-0.298000008,0.477999985,0.0,0.0,12.0,114.0,1.0,1.0,8.333333333,93.0,D
LA,1.0,138458.0,9.748627137,45.31402058,0.117401611,13.35262097,3.191000565,29.32131136,Hébert,Felix,Edward,71.0,M,17.0,716.0,1.0,1.0, LOUISIA,-0.018999999,0.903999984,0.0,0.0,42.0,50.0,14.0,10.0,23.80952381,93.0,D
LA,3.0,129564.0,9.315278889,46.0013601,0.304252117,7.572160201,2.654667179,43.26175341,Treen,David,Conner,44.0,M,1.0,716.0,1.0,3.0, LOUISIA,0.298999995,0.160999998,0.0,0.0,5.0,90.0,0.0,0.0,0.0,93.0,D
MA,1.0,170257.0,11.47549335,56.06710137,0.179887322,0.62552739,1.006735714,68.74706182,Conte,Silvio,Ottavio,51.0,M,8.0,716.0,1.0,1.0, MASSACH,-0.063000001,-0.643000007,0.0,0.0,78.0,247.0,3.0,2.0,2.564102564,93.0,D
MA,8.0,216352.0,18.24098498,60.34029256,0.852130253,1.615297061,1.480098715,66.29084941,O'Neill,Thomas,Phillip,60.0,M,11.0,716.0,1.0,8.0, MASSACH,-0.456999987,0.296000004,0.0,0.0,20.0,51.0,0.0,0.0,0.0,93.0,D
MA,9.0,174504.0,12.68003466,57.84226497,0.580615067,9.32225668,2.691057254,36.82651123,Moakley,John,Joseph,45.0,M,1.0,716.0,1.0,9.0, MASSACH,-0.432000011,-0.059999999,0.0,0.0,142.0,642.0,0.0,0.0,0.0,93.0,D
MA,10.0,152147.0,11.42318733,51.62585,0.188263342,0.468135562,1.003450343,74.4780186,Heckler,Margaret,M.,41.0,F,4.0,716.0,1.0,10.0, MASSACH,-0.063000001,-0.684000015,0.0,0.0,50.0,244.0,1.0,1.0,2.0,93.0,D
MA,5.0,143704.0,13.84728662,59.19802591,0.169640007,0.33832927,1.141700165,63.71034886,Cronin,Paul,William,34.0,M,1.0,716.0,1.0,5.0, MASSACH,-0.045000002,-0.418000013,0.0,0.0,59.0,228.0,2.0,2.0,3.389830508,93.0,D
MA,6.0,159366.0,11.80091211,61.09155649,0.161890596,0.593652979,0.602036206,76.4706551,Harrington,Michael,Joseph,36.0,M,3.0,716.0,1.0,6.0, MASSACH,-0.486999989,-0.816999972,0.0,0.0,151.0,712.0,0.0,0.0,0.0,93.0,D
MA,7.0,152779.0,10.66551792,61.77793292,0.193911038,0.674872712,0.965031003,73.30538107,Macdonald,Torbert,Hart,55.0,M,10.0,716.0,1.0,7.0, MASSACH,-0.354999989,-0.009,0.0,0.0,33.0,66.0,7.0,1.0,3.03030303,93.0,D
MA,2.0,158431.0,8.790090654,51.49957188,0.087680432,2.978198668,1.44430093,59.9152289,Boland,Edward,Patrick,61.0,M,11.0,716.0,1.0,2.0, MASSACH,-0.312000006,-0.035999998,0.0,0.0,39.0,213.0,2.0,2.0,5.128205128,93.0,D
MA,11.0,150484.0,8.936373748,61.83146123,0.225286349,1.895362755,0.875598217,80.57283621,Burke,James,Anthony,62.0,M,8.0,716.0,1.0,11.0, MASSACH,-0.400000006,0.298999995,0.0,0.0,84.0,230.0,0.0,0.0,0.0,93.0,D
MA,3.0,153391.0,9.983412129,54.93460028,0.167033952,0.660217383,0.772404743,69.23856124,Donohue,Harold,Daniel,71.0,M,14.0,716.0,1.0,3.0, MASSACH,-0.379000008,0.082000002,0.0,0.0,23.0,109.0,3.0,2.0,8.695652174,93.0,D
MA,4.0,175250.0,21.12894203,67.28024142,0.362261047,0.72188555,1.087308088,61.60270193,Drinan,Robert,Frederick,52.0,M,2.0,716.0,1.0,4.0, MASSACH,-0.460000008,-0.731000006,0.0,0.0,27.0,284.0,1.0,0.0,0.0,93.0,D
MA,12.0,157356.0,11.61490335,57.65206835,0.235239047,1.308994205,0.890739838,79.03743642,Studds,Gerry,Eastman,35.0,M,1.0,716.0,1.0,12.0, MASSACH,-0.414000005,-0.652999997,0.0,0.0,32.0,277.0,1.0,1.0,3.125,93.0,D
MD,7.0,167826.0,6.496457693,31.14792769,0.190124937,52.93037206,0.913634202,18.31150879,Mitchell,Parren,James,50.0,M,2.0,716.0,1.0,7.0, MARYLAN,-0.699999988,-0.256000012,1.0,0.0,21.0,328.0,0.0,0.0,0.0,93.0,D
MD,8.0,156292.0,34.07120395,80.32232704,0.322901364,1.348386684,2.283820807,34.91904024,Gude,Gilbert, ,49.0,M,4.0,716.0,1.0,8.0, MARYLAN,-0.114,-0.873000026,0.0,0.0,94.0,286.0,3.0,3.0,3.191489362,93.0,D
MD,5.0,163943.0,18.12079677,67.01844936,0.299191186,7.223288934,1.947916084,38.65669107,Hogan,Lawrence,Joseph,44.0,M,3.0,716.0,1.0,5.0, MARYLAN,0.130999997,-0.103,0.0,0.0,45.0,136.0,0.0,0.0,0.0,93.0,D
MD,6.0,159842.0,9.715773311,47.30115362,0.114655835,3.31884299,0.492844203,74.415279,Byron,Goodloe,Edgar,43.0,M,2.0,716.0,1.0,6.0, MARYLAN,-0.006,0.493999988,0.0,0.0,24.0,71.0,0.0,0.0,0.0,93.0,D
MD,4.0,159441.0,13.57669906,59.97417663,0.370639353,6.194137268,1.386777157,52.36866929,Holt,Marjorie,Sewell,52.0,F,1.0,716.0,1.0,4.0, MARYLAN,0.323000014,0.068999998,0.0,0.0,29.0,108.0,1.0,1.0,3.448275862,93.0,D
MD,3.0,177117.0,8.247697425,39.13596566,0.432761196,8.987871965,1.066107638,61.59986903,Sarbanes,Paul,S.,39.0,M,2.0,716.0,1.0,3.0, MARYLAN,-0.409999996,-0.187000006,0.0,0.0,2.0,262.0,0.0,0.0,0.0,93.0,D
MD,2.0,154943.0,13.10916304,52.95720885,0.18268988,2.181540631,0.600613436,68.88482266,Long,Clarence,Dickinson,64.0,M,6.0,716.0,1.0,2.0, MARYLAN,-0.248999998,0.068999998,0.0,0.0,35.0,116.0,0.0,0.0,0.0,93.0,D
MD,1.0,162097.0,8.425696168,42.44554728,0.228712093,14.68452093,0.587796631,60.58554002,Mills,William,Oswald,48.0,M,2.0,716.0,1.0,1.0, MARYLAN,0.204999998,0.128000006,0.0,0.0,10.0,17.0,0.0,0.0,0.0,93.0,D
MD,1.0,162097.0,8.425696168,42.44554728,0.228712093,14.68452093,0.587796631,60.58554002,Bauman,Robert,Edmund,35.0,M,1.0,716.0,1.0,1.0, MARYLAN,0.460000008,-0.218999997,0.0,0.0,12.0,52.0,0.0,0.0,0.0,93.0,D
ME,1.0,172257.0,9.62619757,58.05329186,0.144474683,0.218018644,0.285465854,92.13658271,Kyros,Peter,Nicholas,47.0,M,4.0,716.0,1.0,1.0, MAINE  ,-0.354000002,0.079999998,0.0,0.0,53.0,279.0,0.0,0.0,0.0,93.0,D
ME,2.0,170547.0,7.053251748,51.25883267,0.281709651,0.265441683,0.20442506,79.62525691,Cohen,William,Sebastian,32.0,M,1.0,716.0,1.0,2.0, MAINE  ,0.035,-0.630999982,0.0,0.0,50.0,166.0,0.0,0.0,0.0,93.0,D
MI,16.0,152093.0,6.767655899,45.42176518,0.099989851,2.573648999,2.905378793,27.67695667,Dingell,John,D.,46.0,M,10.0,716.0,1.0,16.0, MICHIGA,-0.428000003,0.368000001,0.0,0.0,126.0,240.0,2.0,0.0,0.0,93.0,D
MI,2.0,164842.0,18.8968101,63.04282396,0.28757442,2.710852947,1.428504108,56.26415147,Esch,Marvin,Leonel,45.0,M,4.0,716.0,1.0,2.0, MICHIGA,0.075000003,-0.556999981,0.0,0.0,74.0,214.0,0.0,0.0,0.0,93.0,D
MI,14.0,156203.0,8.661941036,49.11458735,0.138973034,1.843983504,0.831902276,60.09853002,Nedzi,Lucien,Norbert,47.0,M,7.0,716.0,1.0,14.0, MICHIGA,-0.411000013,0.118000001,0.0,0.0,18.0,110.0,2.0,2.0,11.11111111,93.0,D
MI,9.0,146040.0,6.974506774,48.128928,0.174781932,1.941272886,2.384830228,42.80261287,Vander Jagt,Guy,Adrian,41.0,M,5.0,716.0,1.0,9.0, MICHIGA,0.157000005,-0.349999994,0.0,0.0,41.0,130.0,0.0,0.0,0.0,93.0,D
MI,19.0,139870.0,16.23275884,61.99696505,0.138826508,2.517094192,1.888608461,46.2478629,Broomfield,William,S.,50.0,M,9.0,716.0,1.0,19.0, MICHIGA,0.158000007,-0.282999992,0.0,0.0,43.0,76.0,0.0,0.0,0.0,93.0,D
MI,6.0,169721.0,13.35825731,59.57588387,0.202199697,2.348525589,2.5662195,44.92025362,Chamberlain,Charles,Ernest,55.0,M,9.0,716.0,1.0,6.0, MICHIGA,0.225999996,-0.216999993,0.0,0.0,17.0,34.0,0.0,0.0,0.0,93.0,D
MI,17.0,149866.0,12.75448166,61.20443535,0.180670525,0.97365927,0.926757696,47.07055649,Griffiths,Martha,Wright,60.0,F,10.0,716.0,1.0,17.0, MICHIGA,-0.296000004,0.175999999,0.0,0.0,39.0,72.0,5.0,5.0,12.82051282,93.0,D
MI,3.0,159696.0,10.86230999,58.03810939,0.168503781,2.874891499,1.647324541,58.01013899,Brown,Garry,Eldridge,49.0,M,4.0,716.0,1.0,3.0, MICHIGA,0.219999999,-0.549000025,0.0,0.0,19.0,80.0,0.0,0.0,0.0,93.0,D
MI,4.0,153067.0,7.506624677,51.80819446,0.151848101,3.318718194,1.750866978,50.42095989,Hutchinson,J.,Edward,58.0,M,6.0,716.0,1.0,4.0, MICHIGA,0.381999999,-0.071000002,0.0,0.0,12.0,45.0,0.0,0.0,0.0,93.0,D
MI,5.0,149709.0,9.53054251,54.6478648,0.205193667,3.348044012,1.646693459,61.83117852,Vander Veen,Richard,Franklin,50.0,M,1.0,716.0,1.0,5.0, MICHIGA,-0.356000006,-0.131999999,0.0,0.0,28.0,61.0,0.0,0.0,0.0,93.0,D
MI,5.0,149709.0,9.53054251,54.6478648,0.205193667,3.348044012,1.646693459,61.83117852,Ford,Gerald,Rudolph,59.0,M,13.0,716.0,1.0,5.0, MICHIGA,0.268999994,-0.55400002,0.0,0.0,16.0,38.0,0.0,0.0,0.0,93.0,D
MI,18.0,141955.0,12.362093,62.82767778,0.170901622,0.62355997,0.774388516,62.45190845,Huber,Robert,James,50.0,M,1.0,716.0,1.0,18.0, MICHIGA,0.425999999,0.008,0.0,0.0,21.0,141.0,0.0,0.0,0.0,93.0,D
MI,11.0,159578.0,7.135775621,50.47411932,0.750081443,0.6436496,0.322748301,93.11734009,Ruppe,Philip,Edward,46.0,M,4.0,716.0,1.0,11.0, MICHIGA,0.115000002,-0.486000001,0.0,0.0,43.0,117.0,1.0,1.0,2.325581395,93.0,D
